Id,SalePrice
2735,129967.99496661991
2736,143644.40514859
2737,126102.40710145894
2738,139482.9416566189
2739,161764.01574567534
2740,133530.75830107307
2741,148941.33638279213
2742,146219.47447282492
2743,152350.65860781513
2744,154790.3971340006
2745,141199.16325888596
2746,140457.83821517281
2747,159560.62082826352
2748,121150.02894266666
2749,134768.01793185424
2750,139291.37883641792
2751,142262.2418626098
2752,209358.65205601303
2753,162126.50341937388
2754,238589.22445159478
2755,117906.02360345334
2756,106768.77271658865
2757,72106.88594306602
2758,80191.80236425604
2759,148406.98311197208
2760,133620.21400280285
2761,142406.39779602486
2762,140976.16885264544
2763,190594.33444797609
2764,180479.72728804118
2765,277884.49963476235
2766,137026.9391158154
2767,88028.77343759646
2768,133927.09152984087
2769,130309.69811035323
2770,153676.77489361822
2771,113354.84024211306
2772,111551.95899908489
2773,151580.50439253123
2774,135794.08448572955
2775,118237.65300944023
2776,146480.16525763946
2777,142877.03577826585
2778,122083.96100564655
2779,126483.24346066802
2780,94325.93889301635
2781,93615.59965668278
2782,81663.82401854139
2783,103093.04672214517
2784,120305.6915359833
2785,121821.96383782463
2786,72496.80674595755
2787,119780.02119443497
2788,67568.31812247915
2789,188758.10754647356
2790,84549.33996501287
2791,112098.67500832338
2792,58773.698122914284
2793,169675.05286186343
2794,95922.79107981105
2795,109687.96646800228
2796,101628.46638915467
2797,205906.1222611718
2798,107386.3123969852
2799,107126.32503391757
2800,69706.02236141713
2801,106496.348977915
2802,141941.12515536143
2803,171770.2644532453
2804,153391.3882649224
2805,104164.83135419738
2806,77930.01936585484
2807,159097.82289014227
2808,153558.62997623853
2809,134616.71165076602
2810,134754.63414243114
2811,159911.63576498008
2812,145432.07413299326
2813,163961.89983678097
2814,160366.79156510756
2815,103518.47398782473
2816,239493.87249128261
2817,153503.58860256884
2818,137837.5474200955
2819,173730.4952855887
2820,131844.6792309491
2821,101230.86446127003
2822,199661.0288705351
2823,318790.2270257416
2824,191320.7110813697
2825,166675.05348351802
2826,133994.04764195412
2827,142794.56923097532
2828,233088.08453447555
2829,201181.15372824442
2830,251118.67743241982
2831,182263.65903934988
2832,245931.72927591283
2833,308305.22531182633
2834,220480.66594503255
2835,214266.71844891214
2836,191486.88830167844
2837,164670.99595488963
2838,148442.36213613243
2839,183909.56273106262
2840,192664.33229890277
2841,205397.9341374987
2842,223209.30537437747
2843,157796.355758241
2844,150692.36023141735
2845,113628.33569320886
2846,209501.94105857945
2847,190974.9243516675
2848,223941.38805228748
2849,217452.84071865302
2850,298856.6393036528
2851,251179.51408092075
2852,237406.4661954266
2853,241426.10925393747
2854,140446.7989140977
2855,207574.4225554304
2856,204634.02586225982
2857,191486.88830167844
2858,209506.44193784983
2859,134328.61687383952
2860,128774.20701240153
2861,137238.4855432782
2862,187216.07126265106
2863,130690.65576861246
2864,269087.09773033054
2865,137985.5188718827
2866,155572.9211765412
2867,91435.70082204696
2868,96288.26187691498
2869,110161.30074344897
2870,128502.02122119056
2871,102150.14398304728
2872,58349.420671961816
2873,114847.95569163057
2874,131276.43535528143
2875,116548.96115318699
2876,165804.78428023471
2877,137117.50187975733
2878,174763.5167761455
2879,138430.88080552546
2880,97094.72155445778
2881,155123.07153554782
2882,170034.2875885696
2883,190327.84568970636
2884,203506.8672012789
2885,191991.4158699752
2886,220744.97465895914
2887,97331.81749808158
2888,119606.1135084151
2889,52696.40566849573
2890,77126.46218513584
2891,138455.93250141075
2892,56644.72627617904
2893,94716.96162236309
2894,60040.798412793236
2895,307784.9903548134
2896,287891.6150304368
2897,218532.50789147726
2898,150136.1021253955
2899,232005.54407742232
2900,157306.46293665268
2901,244046.6329847114
2902,193062.85747142872
2903,348822.17169929633
2904,374858.52631209727
2905,105818.29976310214
2906,205442.06104872935
2907,111488.66713331932
2908,133011.31790449604
2909,159103.32446482446
2910,90923.14678719372
2911,83412.87186145618
2912,153957.88572696317
2913,88974.1780255233
2914,75226.19014648425
2915,80074.63478840819
2916,85555.57255684947
2917,164262.86158749662
2918,124054.52431398626
2919,226243.78425492128
